Timestamp,xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMagnet,yMagnet,zMagnet,Tag,Angle,LatDeg,LatMin,LatSec,LonDeg,LonMin,LonSec,N/S,E/W,Speed(Km/h),Altitude,Time
13013,-3375,-2864,4630,-10118,8099,1803,-41,635,261,,186.301,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13046,-2376,-1759,1196,4024,10591,3691,-41,635,261,,187.048,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13079,-776,-6331,3678,-3320,-1576,-1295,-41,635,261,,186.685,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13113,561,-4116,-2011,4774,-2136,-745,-42,622,278,,186.828,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13146,-4496,-1131,6402,-4017,-7673,-1188,-42,622,278,,186.268,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13179,6033,329,-773,3649,-8841,-1928,-42,622,278,,186.614,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13213,1590,-7177,10032,4220,-8689,-9087,-42,622,278,,187.608,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13246,2203,-5353,10,-4239,-3135,3510,-55,618,277,,186.169,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13279,-1321,-4321,9563,5061,6613,517,-55,618,277,,187.504,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13313,-2029,-3239,4357,2922,3164,-103,-55,618,277,,186.207,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13346,-2080,-8889,1596,-4194,-3656,1986,-21,579,290,,187.723,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13380,-2315,-2158,1505,5555,4445,3791,-21,579,290,,184.647,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13413,-9135,-4293,4673,-3791,-6167,-1436,-21,579,290,,184.79,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13446,-3226,-5230,-2774,2677,-1640,1102,-21,579,290,,184.845,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13480,4791,-2112,1156,-2425,-8245,-3490,-80,612,237,,184.142,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13513,5990,-4002,9348,2426,429,2425,-80,612,237,,184.224,37,46,35.796,77,29,3.276,N,W,19.88,73.8,1507297352
13546,12521,-131,3429,-3625,2782,-2080,-80,612,237,,184.005,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13580,9690,-2855,4496,105,12582,3420,-80,612,237,,183.73,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13613,11505,-457,2841,-7072,7935,808,-35,552,285,,183.955,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13646,362,-4848,1381,3601,345,2081,-35,552,285,,184.175,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13680,-4479,-2033,-892,6727,1227,-2424,-35,552,285,,184.01,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13713,-2063,-9519,4870,520,-7669,890,-98,609,268,,183.774,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13747,2828,-2746,6075,3793,-14757,-2448,-98,609,268,,184.411,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13780,7968,-1731,9165,1318,-4397,-3709,-98,609,268,,183.219,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13813,3992,-4760,4059,-2743,3106,4553,-98,609,268,,183.131,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13847,-4698,-1517,4209,4072,8966,-1887,-23,564,294,,183.735,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13880,-3488,-6788,-4000,-7354,6838,3664,-23,564,294,,183.389,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
13913,-8596,2379,-1259,8930,-5088,-1708,-23,564,294,,183.351,37,46,35.808,77,29,3.588,N,W,31.61,73.8,1507297353
